cell	bio_celltype
cell_2773	(5) Smooth muscle cells/ fibroblast-like
cell_2774	(5) Smooth muscle cells/ fibroblast-like
cell_2775	(2) Fribroblast-like (AV mesenchyme related)
cell_2776	(5) Smooth muscle cells/ fibroblast-like
cell_2778	(5) Smooth muscle cells/ fibroblast-like
cell_2779	(5) Smooth muscle cells/ fibroblast-like
cell_2780	(5) Smooth muscle cells/ fibroblast-like
cell_2781	(5) Smooth muscle cells/ fibroblast-like
cell_2782	(5) Smooth muscle cells/ fibroblast-like
cell_2783	(5) Smooth muscle cells/ fibroblast-like
cell_2784	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_2785	(5) Smooth muscle cells/ fibroblast-like
cell_2786	(5) Smooth muscle cells/ fibroblast-like
cell_2787	(5) Smooth muscle cells/ fibroblast-like
cell_2788	(2) Fribroblast-like (AV mesenchyme related)
cell_2789	(2) Fribroblast-like (AV mesenchyme related)
cell_2790	(2) Fribroblast-like (AV mesenchyme related)
cell_2791	(5) Smooth muscle cells/ fibroblast-like
cell_2792	(2) Fribroblast-like (AV mesenchyme related)
cell_2793	(2) Fribroblast-like (AV mesenchyme related)
cell_2794	(3) Subepicardial cells
cell_2795	(2) Fribroblast-like (AV mesenchyme related)
cell_2796	(5) Smooth muscle cells/ fibroblast-like
cell_2798	(5) Smooth muscle cells/ fibroblast-like
cell_2800	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_2801	(5) Smooth muscle cells/ fibroblast-like
cell_2802	(5) Smooth muscle cells/ fibroblast-like
cell_2803	(5) Smooth muscle cells/ fibroblast-like
cell_2804	(5) Smooth muscle cells/ fibroblast-like
cell_2805	(5) Smooth muscle cells/ fibroblast-like
cell_2806	(5) Smooth muscle cells/ fibroblast-like
cell_2807	(9) Epicardial cells
cell_2808	(5) Smooth muscle cells/ fibroblast-like
cell_2809	(5) Smooth muscle cells/ fibroblast-like
cell_2810	(8) Fibroblast-like (outflow tract & valve related)
cell_2811	(5) Smooth muscle cells/ fibroblast-like
cell_2813	(2) Fribroblast-like (AV mesenchyme related)
cell_2814	(2) Fribroblast-like (AV mesenchyme related)
cell_2815	(0) Capillary endothelium
cell_2816	(5) Smooth muscle cells/ fibroblast-like
cell_2817	(8) Fibroblast-like (outflow tract & valve related)
cell_2818	(5) Smooth muscle cells/ fibroblast-like
cell_2819	(5) Smooth muscle cells/ fibroblast-like
cell_2820	(3) Subepicardial cells
cell_2821	(5) Smooth muscle cells/ fibroblast-like
cell_2822	(8) Fibroblast-like (outflow tract & valve related)
cell_2823	(5) Smooth muscle cells/ fibroblast-like
cell_2824	(5) Smooth muscle cells/ fibroblast-like
cell_2825	(5) Smooth muscle cells/ fibroblast-like
cell_2827	(5) Smooth muscle cells/ fibroblast-like
cell_2829	(5) Smooth muscle cells/ fibroblast-like
cell_2830	(5) Smooth muscle cells/ fibroblast-like
cell_2831	(5) Smooth muscle cells/ fibroblast-like
cell_2832	(2) Fribroblast-like (AV mesenchyme related)
cell_2833	(2) Fribroblast-like (AV mesenchyme related)
cell_2834	(2) Fribroblast-like (AV mesenchyme related)
cell_2835	(5) Smooth muscle cells/ fibroblast-like
cell_2836	(2) Fribroblast-like (AV mesenchyme related)
cell_2837	(5) Smooth muscle cells/ fibroblast-like
cell_2838	(8) Fibroblast-like (outflow tract & valve related)
cell_2839	(9) Epicardial cells
cell_2840	(2) Fribroblast-like (AV mesenchyme related)
cell_2841	(5) Smooth muscle cells/ fibroblast-like
cell_2842	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_2843	(8) Fibroblast-like (outflow tract & valve related)
cell_2844	(5) Smooth muscle cells/ fibroblast-like
cell_2845	(5) Smooth muscle cells/ fibroblast-like
cell_2846	(5) Smooth muscle cells/ fibroblast-like
cell_2847	(5) Smooth muscle cells/ fibroblast-like
cell_2848	(2) Fribroblast-like (AV mesenchyme related)
cell_2849	(5) Smooth muscle cells/ fibroblast-like
cell_2850	(14) Cells related to cardiac neural crest
cell_2852	(10) Endothelium/ pericytes/ adventia
cell_2853	(5) Smooth muscle cells/ fibroblast-like
cell_2854	(2) Fribroblast-like (AV mesenchyme related)
cell_2855	(5) Smooth muscle cells/ fibroblast-like
cell_2857	(5) Smooth muscle cells/ fibroblast-like
cell_2858	(5) Smooth muscle cells/ fibroblast-like
cell_2859	(5) Smooth muscle cells/ fibroblast-like
cell_2860	(3) Subepicardial cells
cell_2861	(9) Epicardial cells
cell_2862	(5) Smooth muscle cells/ fibroblast-like
cell_2863	(5) Smooth muscle cells/ fibroblast-like
cell_2864	(5) Smooth muscle cells/ fibroblast-like
cell_2865	(5) Smooth muscle cells/ fibroblast-like
cell_2867	(2) Fribroblast-like (AV mesenchyme related)
cell_2868	(5) Smooth muscle cells/ fibroblast-like
cell_2869	(5) Smooth muscle cells/ fibroblast-like
cell_2870	(2) Fribroblast-like (AV mesenchyme related)
cell_2871	(3) Subepicardial cells
cell_2872	(2) Fribroblast-like (AV mesenchyme related)
cell_2873	(9) Epicardial cells
cell_2874	(9) Epicardial cells
cell_2875	(5) Smooth muscle cells/ fibroblast-like
cell_2876	(2) Fribroblast-like (AV mesenchyme related)
cell_2878	(5) Smooth muscle cells/ fibroblast-like
cell_2879	(14) Cells related to cardiac neural crest
cell_2880	(5) Smooth muscle cells/ fibroblast-like
cell_2881	(0) Capillary endothelium
cell_2882	(0) Capillary endothelium
cell_2883	(0) Capillary endothelium
cell_2884	(2) Fribroblast-like (AV mesenchyme related)
cell_2885	(7) Artrial cardiomyocytes
cell_2886	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_2887	(8) Fibroblast-like (outflow tract & valve related)
cell_2888	(7) Artrial cardiomyocytes
cell_2890	(5) Smooth muscle cells/ fibroblast-like
cell_2891	(3) Subepicardial cells
cell_2892	(5) Smooth muscle cells/ fibroblast-like
cell_2893	(2) Fribroblast-like (AV mesenchyme related)
cell_2894	(5) Smooth muscle cells/ fibroblast-like
cell_2896	(8) Fibroblast-like (outflow tract & valve related)
cell_2897	(5) Smooth muscle cells/ fibroblast-like
cell_2898	(5) Smooth muscle cells/ fibroblast-like
cell_2899	(14) Cells related to cardiac neural crest
cell_2901	(5) Smooth muscle cells/ fibroblast-like
cell_2902	(2) Fribroblast-like (AV mesenchyme related)
cell_2903	(2) Fribroblast-like (AV mesenchyme related)
cell_2904	(7) Artrial cardiomyocytes
cell_2905	(7) Artrial cardiomyocytes
cell_2906	(3) Subepicardial cells
cell_2908	(7) Artrial cardiomyocytes
cell_2909	(7) Artrial cardiomyocytes
cell_2910	(2) Fribroblast-like (AV mesenchyme related)
cell_2912	(5) Smooth muscle cells/ fibroblast-like
cell_2914	(3) Subepicardial cells
cell_2915	(5) Smooth muscle cells/ fibroblast-like
cell_2916	(7) Artrial cardiomyocytes
cell_2917	(14) Cells related to cardiac neural crest
cell_2918	(5) Smooth muscle cells/ fibroblast-like
cell_2921	(8) Fibroblast-like (outflow tract & valve related)
cell_2922	(5) Smooth muscle cells/ fibroblast-like
cell_2923	(7) Artrial cardiomyocytes
cell_2925	(5) Smooth muscle cells/ fibroblast-like
cell_2927	(7) Artrial cardiomyocytes
cell_2928	(8) Fibroblast-like (outflow tract & valve related)
cell_2929	(2) Fribroblast-like (AV mesenchyme related)
cell_2930	(2) Fribroblast-like (AV mesenchyme related)
cell_2932	(7) Artrial cardiomyocytes
cell_2933	(2) Fribroblast-like (AV mesenchyme related)
cell_2934	(5) Smooth muscle cells/ fibroblast-like
cell_2935	(5) Smooth muscle cells/ fibroblast-like
cell_2936	(10) Endothelium/ pericytes/ adventia
cell_2937	(2) Fribroblast-like (AV mesenchyme related)
cell_2938	(0) Capillary endothelium
cell_2939	(2) Fribroblast-like (AV mesenchyme related)
cell_2940	(5) Smooth muscle cells/ fibroblast-like
cell_2941	(7) Artrial cardiomyocytes
cell_2943	(8) Fibroblast-like (outflow tract & valve related)
cell_2944	(7) Artrial cardiomyocytes
cell_2945	(5) Smooth muscle cells/ fibroblast-like
cell_2946	(8) Fibroblast-like (outflow tract & valve related)
cell_2947	(7) Artrial cardiomyocytes
cell_2948	(2) Fribroblast-like (AV mesenchyme related)
cell_2949	(7) Artrial cardiomyocytes
cell_2950	(2) Fribroblast-like (AV mesenchyme related)
cell_2951	(7) Artrial cardiomyocytes
cell_2952	(7) Artrial cardiomyocytes
cell_2953	(5) Smooth muscle cells/ fibroblast-like
cell_2954	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_2955	(2) Fribroblast-like (AV mesenchyme related)
cell_2956	(8) Fibroblast-like (outflow tract & valve related)
cell_2958	(5) Smooth muscle cells/ fibroblast-like
cell_2959	(14) Cells related to cardiac neural crest
cell_2960	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_2961	(7) Artrial cardiomyocytes
cell_2962	(7) Artrial cardiomyocytes
cell_2963	(5) Smooth muscle cells/ fibroblast-like
cell_2964	(7) Artrial cardiomyocytes
cell_2965	(7) Artrial cardiomyocytes
cell_2966	(2) Fribroblast-like (AV mesenchyme related)
cell_2967	(14) Cells related to cardiac neural crest
cell_2968	(7) Artrial cardiomyocytes
cell_2970	(2) Fribroblast-like (AV mesenchyme related)
cell_2971	(5) Smooth muscle cells/ fibroblast-like
cell_2972	(5) Smooth muscle cells/ fibroblast-like
cell_2973	(5) Smooth muscle cells/ fibroblast-like
cell_2974	(3) Subepicardial cells
cell_2975	(7) Artrial cardiomyocytes
cell_2976	(14) Cells related to cardiac neural crest
cell_2977	(5) Smooth muscle cells/ fibroblast-like
cell_2978	(7) Artrial cardiomyocytes
cell_2980	(2) Fribroblast-like (AV mesenchyme related)
cell_2981	(5) Smooth muscle cells/ fibroblast-like
cell_2982	(7) Artrial cardiomyocytes
cell_2983	(5) Smooth muscle cells/ fibroblast-like
cell_2984	(7) Artrial cardiomyocytes
cell_2985	(5) Smooth muscle cells/ fibroblast-like
cell_2987	(7) Artrial cardiomyocytes
cell_2988	(3) Subepicardial cells
cell_2990	(7) Artrial cardiomyocytes
cell_2991	(7) Artrial cardiomyocytes
cell_2992	(3) Subepicardial cells
cell_2993	(3) Subepicardial cells
cell_2994	(7) Artrial cardiomyocytes
cell_2995	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_2996	(7) Artrial cardiomyocytes
cell_2997	(7) Artrial cardiomyocytes
cell_2998	(5) Smooth muscle cells/ fibroblast-like
cell_2999	(14) Cells related to cardiac neural crest
cell_3000	(5) Smooth muscle cells/ fibroblast-like
cell_3001	(5) Smooth muscle cells/ fibroblast-like
cell_3003	(7) Artrial cardiomyocytes
cell_3004	(8) Fibroblast-like (outflow tract & valve related)
cell_3005	(5) Smooth muscle cells/ fibroblast-like
cell_3006	(5) Smooth muscle cells/ fibroblast-like
cell_3007	(5) Smooth muscle cells/ fibroblast-like
cell_3008	(9) Epicardial cells
cell_3009	(5) Smooth muscle cells/ fibroblast-like
cell_3010	(5) Smooth muscle cells/ fibroblast-like
cell_3013	(5) Smooth muscle cells/ fibroblast-like
cell_3014	(7) Artrial cardiomyocytes
cell_3015	(2) Fribroblast-like (AV mesenchyme related)
cell_3016	(7) Artrial cardiomyocytes
cell_3017	(9) Epicardial cells
cell_3018	(7) Artrial cardiomyocytes
cell_3019	(2) Fribroblast-like (AV mesenchyme related)
cell_3020	(9) Epicardial cells
cell_3021	(14) Cells related to cardiac neural crest
cell_3022	(14) Cells related to cardiac neural crest
cell_3023	(7) Artrial cardiomyocytes
cell_3024	(7) Artrial cardiomyocytes
cell_3025	(7) Artrial cardiomyocytes
cell_3026	(7) Artrial cardiomyocytes
cell_3027	(14) Cells related to cardiac neural crest
cell_3029	(14) Cells related to cardiac neural crest
cell_3030	(2) Fribroblast-like (AV mesenchyme related)
cell_3031	(7) Artrial cardiomyocytes
cell_3032	(7) Artrial cardiomyocytes
cell_3033	(9) Epicardial cells
cell_3034	(7) Artrial cardiomyocytes
cell_3035	(7) Artrial cardiomyocytes
cell_3036	(9) Epicardial cells
cell_3037	(7) Artrial cardiomyocytes
cell_3038	(14) Cells related to cardiac neural crest
cell_3039	(5) Smooth muscle cells/ fibroblast-like
cell_3040	(9) Epicardial cells
cell_3041	(14) Cells related to cardiac neural crest
cell_3042	(14) Cells related to cardiac neural crest
cell_3043	(7) Artrial cardiomyocytes
cell_3045	(2) Fribroblast-like (AV mesenchyme related)
cell_3046	(9) Epicardial cells
cell_3047	(7) Artrial cardiomyocytes
cell_3048	(2) Fribroblast-like (AV mesenchyme related)
cell_3050	(5) Smooth muscle cells/ fibroblast-like
cell_3051	(5) Smooth muscle cells/ fibroblast-like
cell_3052	(5) Smooth muscle cells/ fibroblast-like
cell_3053	(7) Artrial cardiomyocytes
cell_3055	(5) Smooth muscle cells/ fibroblast-like
cell_3056	(5) Smooth muscle cells/ fibroblast-like
cell_3057	(14) Cells related to cardiac neural crest
cell_3058	(5) Smooth muscle cells/ fibroblast-like
cell_3060	(5) Smooth muscle cells/ fibroblast-like
cell_3061	(7) Artrial cardiomyocytes
cell_3062	(7) Artrial cardiomyocytes
cell_3063	(7) Artrial cardiomyocytes
cell_3064	(8) Fibroblast-like (outflow tract & valve related)
cell_3066	(5) Smooth muscle cells/ fibroblast-like
cell_3067	(5) Smooth muscle cells/ fibroblast-like
cell_3068	(7) Artrial cardiomyocytes
cell_3069	(7) Artrial cardiomyocytes
cell_3070	(5) Smooth muscle cells/ fibroblast-like
cell_3072	(7) Artrial cardiomyocytes
cell_3073	(5) Smooth muscle cells/ fibroblast-like
cell_3075	(7) Artrial cardiomyocytes
cell_3077	(7) Artrial cardiomyocytes
cell_3078	(7) Artrial cardiomyocytes
cell_3079	(5) Smooth muscle cells/ fibroblast-like
cell_3082	(7) Artrial cardiomyocytes
cell_3083	(8) Fibroblast-like (outflow tract & valve related)
cell_3084	(7) Artrial cardiomyocytes
cell_3085	(7) Artrial cardiomyocytes
cell_3086	(5) Smooth muscle cells/ fibroblast-like
cell_3087	(2) Fribroblast-like (AV mesenchyme related)
cell_3088	(14) Cells related to cardiac neural crest
cell_3089	(8) Fibroblast-like (outflow tract & valve related)
cell_3090	(8) Fibroblast-like (outflow tract & valve related)
cell_3091	(7) Artrial cardiomyocytes
cell_3092	(9) Epicardial cells
cell_3093	(5) Smooth muscle cells/ fibroblast-like
cell_3094	(5) Smooth muscle cells/ fibroblast-like
cell_3096	(7) Artrial cardiomyocytes
cell_3097	(9) Epicardial cells
cell_3098	(2) Fribroblast-like (AV mesenchyme related)
cell_3099	(9) Epicardial cells
cell_3101	(5) Smooth muscle cells/ fibroblast-like
cell_3102	(9) Epicardial cells
cell_3103	(7) Artrial cardiomyocytes
cell_3105	(5) Smooth muscle cells/ fibroblast-like
cell_3106	(10) Endothelium/ pericytes/ adventia
cell_3107	(2) Fribroblast-like (AV mesenchyme related)
cell_3108	(10) Endothelium/ pericytes/ adventia
cell_3109	(9) Epicardial cells
cell_3110	(2) Fribroblast-like (AV mesenchyme related)
cell_3111	(7) Artrial cardiomyocytes
cell_3112	(7) Artrial cardiomyocytes
cell_3114	(7) Artrial cardiomyocytes
cell_3115	(9) Epicardial cells
cell_3116	(7) Artrial cardiomyocytes
cell_3117	(9) Epicardial cells
cell_3118	(0) Capillary endothelium
cell_3121	(5) Smooth muscle cells/ fibroblast-like
cell_3122	(3) Subepicardial cells
cell_3123	(7) Artrial cardiomyocytes
cell_3124	(2) Fribroblast-like (AV mesenchyme related)
cell_3125	(9) Epicardial cells
cell_3127	(8) Fibroblast-like (outflow tract & valve related)
cell_3129	(5) Smooth muscle cells/ fibroblast-like
cell_3130	(7) Artrial cardiomyocytes
cell_3131	(2) Fribroblast-like (AV mesenchyme related)
cell_3132	(7) Artrial cardiomyocytes
cell_3133	(7) Artrial cardiomyocytes
cell_3134	(3) Subepicardial cells
cell_3136	(7) Artrial cardiomyocytes
cell_3139	(7) Artrial cardiomyocytes
cell_3140	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_3144	(7) Artrial cardiomyocytes
cell_3145	(7) Artrial cardiomyocytes
cell_3146	(7) Artrial cardiomyocytes
cell_3147	(7) Artrial cardiomyocytes
cell_3148	(5) Smooth muscle cells/ fibroblast-like
cell_3149	(9) Epicardial cells
cell_3151	(10) Endothelium/ pericytes/ adventia
cell_3152	(7) Artrial cardiomyocytes
cell_3154	(5) Smooth muscle cells/ fibroblast-like
cell_3155	(8) Fibroblast-like (outflow tract & valve related)
cell_3156	(7) Artrial cardiomyocytes
cell_3157	(5) Smooth muscle cells/ fibroblast-like
cell_3159	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_3160	(9) Epicardial cells
cell_3161	(8) Fibroblast-like (outflow tract & valve related)
cell_3162	(7) Artrial cardiomyocytes
cell_3164	(7) Artrial cardiomyocytes
cell_3165	(9) Epicardial cells
cell_3168	(5) Smooth muscle cells/ fibroblast-like
cell_3172	(7) Artrial cardiomyocytes
cell_3173	(7) Artrial cardiomyocytes
cell_3174	(0) Capillary endothelium
cell_3175	(7) Artrial cardiomyocytes
cell_3179	(8) Fibroblast-like (outflow tract & valve related)
cell_3180	(7) Artrial cardiomyocytes
cell_3181	(14) Cells related to cardiac neural crest
cell_3182	(9) Epicardial cells
cell_3183	(8) Fibroblast-like (outflow tract & valve related)
cell_3184	(10) Endothelium/ pericytes/ adventia
cell_3187	(5) Smooth muscle cells/ fibroblast-like
cell_3188	(7) Artrial cardiomyocytes
cell_3190	(5) Smooth muscle cells/ fibroblast-like
cell_3191	(7) Artrial cardiomyocytes
cell_3192	(2) Fribroblast-like (AV mesenchyme related)
cell_3193	(5) Smooth muscle cells/ fibroblast-like
cell_3195	(7) Artrial cardiomyocytes
cell_3196	(7) Artrial cardiomyocytes
cell_3197	(7) Artrial cardiomyocytes
cell_3198	(0) Capillary endothelium
cell_3199	(9) Epicardial cells
cell_3202	(7) Artrial cardiomyocytes
cell_3203	(14) Cells related to cardiac neural crest
cell_3204	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_3206	(0) Capillary endothelium
cell_3207	(7) Artrial cardiomyocytes
cell_3210	(10) Endothelium/ pericytes/ adventia
cell_3211	(7) Artrial cardiomyocytes
cell_3212	(9) Epicardial cells
cell_3216	(7) Artrial cardiomyocytes
cell_3220	(7) Artrial cardiomyocytes
cell_3221	(7) Artrial cardiomyocytes
cell_3222	(7) Artrial cardiomyocytes
cell_3223	(7) Artrial cardiomyocytes
cell_3224	(7) Artrial cardiomyocytes
cell_3225	(7) Artrial cardiomyocytes
cell_3226	(7) Artrial cardiomyocytes
cell_3227	(7) Artrial cardiomyocytes
cell_3228	(7) Artrial cardiomyocytes
cell_3229	(5) Smooth muscle cells/ fibroblast-like
cell_3230	(7) Artrial cardiomyocytes
cell_3232	(7) Artrial cardiomyocytes
cell_3234	(7) Artrial cardiomyocytes
cell_3235	(7) Artrial cardiomyocytes
cell_3236	(7) Artrial cardiomyocytes
cell_3238	(7) Artrial cardiomyocytes
cell_3239	(7) Artrial cardiomyocytes
cell_3243	(7) Artrial cardiomyocytes
cell_3244	(7) Artrial cardiomyocytes
cell_3245	(8) Fibroblast-like (outflow tract & valve related)
cell_3248	(7) Artrial cardiomyocytes
cell_3249	(7) Artrial cardiomyocytes
cell_3250	(7) Artrial cardiomyocytes
cell_3251	(7) Artrial cardiomyocytes
cell_3252	(7) Artrial cardiomyocytes
cell_3253	(10) Endothelium/ pericytes/ adventia
cell_3254	(7) Artrial cardiomyocytes
cell_3256	(7) Artrial cardiomyocytes
cell_3257	(7) Artrial cardiomyocytes
cell_3258	(10) Endothelium/ pericytes/ adventia
